DATE,0,1,2,3,4,5,6,7,8,9,Average,Yearly_Deviation
2019-03-05,,,,,,,,,,,0.0,-0.88125
2019-03-06,,,0.01,0.07,,0.47,,,0.0,,0.1374999999999999,0.1074999999999999
2019-03-07,,0.39,0.12,0.0,,,,0.01,,0.04,0.13,0.13
2019-03-08,,,,,,,,0.0,,0.0,0.0,-0.8485714285714285
2019-03-09,,,,,,,,,,,0.0,-0.0171428571428571
2019-03-10,,,0.47,0.29,,1.1,,,,0.83,0.62,0.62
2019-03-11,,,,0.2,,,0.0,,0.63,0.34,0.2766666666666666,0.2766666666666666
2019-03-12,,,,0.25,,,0.03,,0.08,0.0,0.12,0.12
2019-03-13,,0.02,0.03,0.0,,,0.02,0.09,0.07,0.0,0.0383333333333333,0.0383333333333333
2019-03-14,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,,,,,,,0.01,0.01,,,0.01,-0.71875
2019-03-16,,0.28,,0.03,0.14,,0.03,0.15,,0.16,0.126,-0.11649999999999999
2019-03-17,,,,0.0,0.0,,0.0,0.0,0.28,0.0,0.056,0.056
2019-03-18,,,,,,,,,,,0.0,0.0
2019-03-19,,,,,,,,,,,0.0,-0.6555555555555554
2019-03-20,,,,,,,,,,,0.0,-0.1683333333333333
2019-03-21,,0.47,0.12,0.66,0.78,,0.8,0.93,0.35,1.55,0.5871428571428571,-0.0028571428571428914
2019-03-22,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.12
2019-03-23,,,,,,,,,0.2,,0.2,0.2
2019-03-24,,,,,0.07,,0.24,0.15,0.0,,0.115,0.115
2019-03-25,,,,,0.0,,0.0,0.0,,,0.0,0.0
2019-03-26,,,,,,,,,,,0.0,0.0
2019-03-27,,,,,,,,,,,0.0,0.0
2019-03-28,,0.43,,,,,,0.0,0.01,,0.1466666666666666,0.1466666666666666
2019-03-29,,,,,,,,0.0,0.97,,0.485,0.485
2019-03-30,0.13,0.08,0.2,0.01,0.06,,0.11,0.06,0.24,0.04,0.11125,0.11125
2019-03-31,,,,0.0,0.01,,0.08,0.12,0.43,0.0,0.128,0.128
2019-04-01,,,,,0.0,,0.0,0.0,0.18,,0.045,0.045
2019-04-02,,,,,,,,,0.16,,0.16,0.16
2019-04-03,,,,,,,,,0.28,,0.28,0.28
2019-04-04,,,,,,,,,,,0.0,-0.5914285714285714
2019-04-05,,,,,,,,,,,0.0,-0.25
2019-04-06,,,,,,,,,,,0.0,-1.0257142857142858
2019-04-07,,,,,0.03,,0.03,0.22,0.04,,0.08,-0.06000000000000001
2019-04-08,,,,0.38,0.0,,0.0,0.0,,0.52,0.095,0.09
2019-04-09,,,,0.0,,,,,,0.0,0.0,-0.09
2019-04-10,0.34,1.22,1.19,1.3,0.85,,1.43,0.59,0.91,0.6,0.97875,0.97875
2019-04-11,,,,0.0,0.06,,0.0,0.03,,0.0,0.0225,-0.1094999999999999
2019-04-12,,,0.0,,0.0,,,0.0,,0.1,0.0,0.0
2019-04-13,,,,,,,,,,0.0,0.0,0.0
2019-04-14,0.08,,,,0.0,,,0.0,,,0.0266666666666666,-0.6466666666666667
2019-04-15,,,,0.02,0.06,,0.02,0.07,,,0.0425,-0.17999999999999988
2019-04-16,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0
2019-04-17,,,,0.02,,,,,,,0.02,0.02
2019-04-18,,,,0.0,,,,,,,0.0,0.0
2019-04-19,,,0.0,,,,0.01,,,,0.005,0.005
2019-04-20,,,,,,,0.0,,,,0.0,0.0
2019-04-21,,,,,0.06,,,0.02,,,0.04,0.04
2019-04-22,,,,,0.0,,,0.0,,,0.0,-0.1575
2019-04-23,,,,,,0.75,,,,,0.75,-0.6555555555555557
2019-04-24,,0.2,0.28,0.13,0.16,,1.1,0.21,0.79,0.92,0.41,-0.88625
2019-04-25,,0.2,0.0,0.0,0.0,,0.0,0.0,0.04,0.01,0.0342857142857142,0.006785714285714197
2019-04-26,0.13,1.54,0.24,0.08,0.6,,0.3,0.79,0.35,0.0,0.5037499999999999,0.5037499999999999
2019-04-27,,,0.02,0.0,0.04,,0.05,0.0,,0.21,0.022,0.022
2019-04-28,,,,,0.0,,0.02,0.01,,0.0,0.01,0.01
2019-04-29,,,,0.04,,0.31,0.0,0.0,,0.06,0.0875,0.0875
2019-04-30,,,0.01,1.44,,,0.65,,,0.94,0.7000000000000001,0.7000000000000001
2019-05-01,,,,0.0,,,0.0,,,0.0,0.0,0.0
2019-05-02,,,,,,,,,,,0.0,-0.2825
2019-05-03,,,,,,,,,,,0.0,-0.18
2019-05-04,,,,,,,,,,,0.0,-0.0133333333333333
2019-05-05,,,,,,,,,,,0.0,0.0
2019-05-06,,0.08,0.0,,,,,,0.0,,0.0266666666666666,-0.6811111111111111
2019-05-07,,,,,,,,,,,0.0,-0.4375
2019-05-08,,,,,,,,,,,0.0,-0.0733333333333333
2019-05-09,,,,,,,,,,,0.0,0.0
2019-05-10,,,,,,,,,,,0.0,0.0
2019-05-11,,,,,,,,,,,0.0,0.0
2019-05-12,,,,,,,,,,,0.0,-0.306
2019-05-13,,,,,,,,,,,0.0,-0.6871428571428572
2019-05-14,,,0.0,,,,,,,,0.0,0.0
2019-05-15,,,,,,,,,,,0.0,0.0
2019-05-16,,,,,,,,,,,0.0,-0.368
2019-05-17,,,,,,,,,,,0.0,-1.6800000000000002
2019-05-18,,,0.31,2.51,,1.1,0.51,,,0.35,1.1075,-0.016250000000000098
2019-05-19,0.47,0.08,0.03,0.0,0.2,,0.05,,,1.11,0.1383333333333333,0.1283333333333333
2019-05-20,,,0.0,0.16,1.01,,0.26,0.61,0.28,0.37,0.3866666666666667,0.3806666666666667
2019-05-21,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
2019-05-22,,,,,,,,,,,0.0,0.0
2019-05-23,,,,,,,,,,,0.0,-0.6628571428571428
2019-05-24,,,,,,,,,,,0.0,0.0
2019-05-25,,,,,,,,,,,0.0,0.0
2019-05-26,,,,,,,,,,,0.0,0.0
2019-05-27,0.43,0.02,0.2,2.02,0.14,0.35,0.37,0.09,0.47,0.18,0.4544444444444444,0.4544444444444444
2019-05-28,,,,0.07,0.14,,0.2,0.37,,0.94,0.195,0.024999999999999994
2019-05-29,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
2019-05-30,,,,,,,,,,,0.0,-0.065
2019-05-31,,,0.0,0.07,,0.02,0.01,,0.03,0.04,0.026,0.026
2019-06-01,,,,0.0,,,0.0,,,0.0,0.0,0.0
2019-06-02,,,,,,,,,,,0.0,0.0
2019-06-03,,,,,,,,,,,0.0,0.0
2019-06-04,,,,,,,,,,,0.0,0.0
2019-06-05,,,,,,,,,,,0.0,-0.285
2019-06-06,,,,,,,,,,,0.0,0.0
2019-06-07,1.15,3.07,2.19,,1.66,,1.54,1.09,1.85,2.89,1.7928571428571427,1.7928571428571427
2019-06-08,,,,,0.03,,0.14,0.04,,0.01,0.07,0.07
2019-06-09,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0
2019-06-10,,0.18,0.0,0.01,0.47,,0.79,0.13,0.02,,0.2285714285714286,0.21023809523809528
2019-06-11,,0.12,,0.0,0.0,,0.0,0.06,0.0,,0.03,-0.1233333333333333
2019-06-12,,,,,,,,0.0,0.0,,0.0,-0.0933333333333333
2019-06-13,,,,,,,,,,,0.0,0.0
2019-06-14,,,,,,1.54,,,,,1.54,1.03
2019-06-15,,0.08,0.28,0.23,,0.2,,,0.71,0.4,0.3,0.06666666666666668
2019-06-16,,0.93,,0.0,0.08,,,0.41,0.04,0.0,0.292,0.292
2019-06-17,,,,,0.0,,,0.0,0.0,,0.0,0.0
2019-06-18,,0.31,,,0.39,,,0.03,,,0.2433333333333333,0.2433333333333333
2019-06-19,,0.08,,,0.16,,0.0,0.59,0.01,0.01,0.1679999999999999,0.1679999999999999
2019-06-20,,,,,0.0,,0.0,0.0,,0.0,0.0,-0.2249999999999999
2019-06-21,,,,,,,,,,,0.0,0.0
2019-06-22,,,,,0.01,,,0.6,0.0,,0.2033333333333333,0.2033333333333333
2019-06-23,,,0.12,0.04,0.0,,,0.0,0.0,,0.032,0.032
2019-06-24,,0.01,0.0,0.0,,,,0.05,0.0,,0.012,0.012
2019-06-25,,,,,,,,0.0,,,0.0,0.0
2019-06-26,,,,0.52,,3.35,,,,0.02,1.935,1.0883333333333334
2019-06-27,,0.16,1.38,0.21,0.06,,0.09,,6.3,5.61,1.3666666666666665,0.8441666666666665
2019-06-28,,,0.02,0.0,0.0,,0.0,,,0.23,0.005,-1.0383333333333333
2019-06-29,,0.16,1.6,0.54,0.06,,0.03,0.01,0.31,0.0,0.3871428571428572,-0.35535714285714276
2019-06-30,,,,2.53,0.0,,0.47,0.0,0.2,3.59,0.64,0.35166666666666674
2019-07-01,,,,0.0,,,0.0,,,0.0,0.0,-1.2122222222222223
2019-07-02,,,,0.09,,,,,,,0.09,-1.64
2019-07-03,,,,0.0,,,,,,,0.0,-0.87125
2019-07-04,,,,,,,,,,,0.0,-0.5257142857142857
2019-07-05,,,,,,,,,,,0.0,-0.6277777777777778
2019-07-06,,,,,,,,,,,0.0,-0.7742857142857142
2019-07-07,,0.03,,,,,,,,,0.03,-0.09
2019-07-08,,0.24,0.0,0.01,,,0.02,,0.0,,0.054,0.017333333333333402
2019-07-09,,0.12,,0.0,,,0.0,,0.02,,0.0349999999999999,-0.07000000000000009
2019-07-10,,0.98,0.91,0.03,,3.74,,,0.08,,1.148,0.3751428571428571
2019-07-11,,5.12,0.24,0.84,0.45,,0.84,0.5,2.2,1.56,1.455714285714286,1.0923809523809527
2019-07-12,,,,0.0,0.0,,0.03,0.0,0.0,0.0,0.006,-0.020666666666666597
2019-07-13,,,,0.02,,0.55,0.0,,,,0.19,0.18
2019-07-14,,,,0.0,,,,,,,0.0,0.0
2019-07-15,,0.24,,,,,0.25,,0.01,,0.1666666666666666,0.1666666666666666
2019-07-16,1.46,0.12,0.01,,0.48,,0.36,1.74,,,0.695,0.695
2019-07-17,,,,,0.07,,0.81,0.05,,,0.31,0.31
2019-07-18,,,0.22,1.66,0.03,0.83,0.16,0.0,0.08,1.41,0.4257142857142857,0.4257142857142857
2019-07-19,,,0.01,0.02,0.0,6.1,0.0,,0.04,1.94,1.028333333333333,1.028333333333333
2019-07-20,0.16,0.71,2.2,1.93,0.04,3.03,0.19,,0.75,3.63,1.12625,1.12625
2019-07-21,,0.35,0.08,0.92,0.17,,1.56,0.21,0.83,5.2,0.5885714285714286,0.5885714285714286
2019-07-22,,,,0.0,0.08,,0.04,0.18,,0.0,0.075,0.075
2019-07-23,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0
2019-07-24,0.04,,,0.0,0.03,,,0.03,,,0.025,0.025
2019-07-25,,,0.02,,0.11,,0.46,0.09,,0.0,0.17,0.17
2019-07-26,2.4,0.55,,,1.69,,1.37,0.95,,0.0,1.392,1.392
2019-07-27,,0.02,,0.32,0.99,,0.63,2.2,0.16,,0.7200000000000001,0.7200000000000001
2019-07-28,1.38,0.2,,0.74,0.5,,0.33,0.11,,0.29,0.5433333333333333,0.44333333333333336
2019-07-29,,0.02,,0.0,0.53,,0.77,0.81,0.0,0.09,0.355,0.2525
2019-07-30,,,,,0.01,,0.0,0.0,,0.0,0.0033333333333333,-0.0366666666666667
2019-07-31,1.97,,,,1.57,,,0.99,,,1.51,1.51
2019-08-01,1.12,,,,1.95,,,1.79,,,1.62,1.62
2019-08-02,,,,,0.03,,,0.0,,,0.015,0.015
2019-08-03,,,,,0.0,,,,,,0.0,-0.04
2019-08-04,,,,,0.12,,,,,,0.12,0.12
2019-08-05,,,,,0.34,,,,,,0.34,0.26
2019-08-06,,,,,0.0,,,,,,0.0,-2.87
2019-08-07,,2.4,0.63,,0.29,,0.49,2.32,0.04,,1.028333333333333,0.9883333333333331
2019-08-08,,0.01,0.0,,0.02,,0.0,0.34,,,0.074,0.074
2019-08-09,,,,0.02,0.0,,0.05,0.0,0.0,,0.014,-0.591
2019-08-10,,,,0.0,,,0.0,0.04,,,0.0133333333333333,-0.33499999999999996
2019-08-11,,0.52,0.08,,,0.75,,0.0,,,0.3375,0.3295
2019-08-12,2.36,0.16,,3.47,1.72,0.71,0.04,0.38,,,1.262857142857143,1.227857142857143
2019-08-13,0.18,,,0.39,0.75,,0.01,2.33,,,0.732,0.5586666666666666
2019-08-14,0.24,,,0.0,0.25,,0.0,0.13,,,0.124,0.124
2019-08-15,,6.18,1.06,,0.0,,0.35,0.13,0.47,0.02,1.3650000000000002,1.3650000000000002
2019-08-16,,0.39,,0.09,0.64,,0.15,1.31,0.79,0.23,0.5616666666666666,0.0016666666666667052
2019-08-17,,,,0.02,0.0,,0.02,0.1,,0.0,0.035,0.031000000000000003
2019-08-18,,,,0.17,,,0.08,0.0,,,0.0833333333333333,0.0833333333333333
2019-08-19,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0
2019-08-20,,,0.67,,,,,,,,0.67,0.67
2019-08-21,,,0.75,,,0.12,,,,,0.435,-0.2
2019-08-22,,,3.7,0.29,0.05,0.28,0.93,0.01,0.08,2.35,0.7628571428571428,0.7628571428571428
2019-08-23,,,0.0,0.0,0.0,,0.0,0.0,,0.33,0.0,-2.0316666666666667
2019-08-24,,,,,,,,,,0.0,0.0,-1.22
2019-08-25,,,,,,,,,,,0.0,-0.185
2019-08-26,,,,,,0.01,,,0.0,,0.005,-0.6583333333333333
2019-08-27,,0.02,0.47,0.78,0.79,3.07,1.28,0.02,0.2,0.05,0.82875,-0.5800000000000002
2019-08-28,,,0.08,0.37,0.0,1.61,0.13,0.0,0.0,0.17,0.3128571428571429,-0.7899999999999998
2019-08-29,,,0.0,0.0,,2.8,0.0,,,0.06,0.7,-1.1485714285714284
2019-08-30,,,,0.11,1.45,,0.58,0.21,,0.04,0.5874999999999999,-0.5996428571428571
2019-08-31,,,,0.0,0.01,,0.0,0.0,,0.0,0.0025,-0.5617857142857143
2019-09-01,,,,,0.0,,,,,,0.0,-0.3275
2019-09-02,,,0.08,0.09,,1.46,,,,0.66,0.5433333333333333,0.5433333333333333
2019-09-03,,0.89,1.42,0.19,,0.55,0.41,,0.39,1.06,0.6416666666666667,0.505
2019-09-04,2.28,1.02,0.01,0.32,0.07,1.69,0.17,0.52,1.3,0.25,0.82,-0.6583333333333335
2019-09-05,1.61,0.83,0.31,0.14,0.86,0.28,0.01,0.52,0.0,0.0,0.5066666666666667,0.5066666666666667
2019-09-06,0.24,0.18,,1.5,1.39,,0.95,1.93,,,1.0316666666666665,1.0316666666666665
2019-09-07,0.07,0.1,0.1,0.81,0.11,,0.06,0.01,,0.07,0.18,0.011666666666666686
2019-09-08,,,0.0,0.0,0.09,,0.0,0.04,,0.41,0.026,0.026
2019-09-09,,,,1.22,0.0,0.98,0.34,0.01,0.0,0.05,0.425,0.425
2019-09-10,2.72,0.06,,0.08,1.27,,0.17,0.89,,0.0,0.8650000000000001,0.7250000000000001
2019-09-11,,1.57,,0.0,1.52,,0.02,1.38,1.38,0.53,0.9783333333333334,0.9783333333333334
2019-09-12,,0.08,0.0,,0.0,,0.21,0.0,,0.15,0.0579999999999999,0.0579999999999999
2019-09-13,,,,,0.16,,0.05,,,0.0,0.105,-1.5675000000000001
2019-09-14,,,,,0.0,,0.0,,,,0.0,-0.625
2019-09-15,,0.59,0.04,,0.01,,,0.0,0.0,,0.128,0.04675
2019-09-16,,,,,0.0,,,0.0,,,0.0,0.0
2019-09-17,,,,,,,,,,,0.0,0.0
2019-09-18,,,,,,,,,,,0.0,0.0
2019-09-19,,,0.0,,,,,,,,0.0,-0.09
2019-09-20,,,,,,,,,,,0.0,-0.4788888888888888
2019-09-21,,,1.65,0.08,,4.65,,,0.47,0.3,1.7125,0.9724999999999999
2019-09-22,,3.03,5.87,3.61,0.01,6.46,2.65,0.06,2.68,1.69,3.04625,2.7662500000000003
2019-09-23,,0.63,1.22,2.17,0.01,,1.54,0.26,3.58,2.48,1.3442857142857143,1.3442857142857143
2019-09-24,,,,0.0,0.0,,0.0,0.0,,0.06,0.0,0.0
2019-09-25,,,,,,,,,,0.0,0.0,0.0
2019-09-26,,,,,,0.04,,,,,0.04,-0.39
2019-09-27,,,,,,,,,,,0.0,0.0
2019-09-28,,,0.05,,,,,,0.31,0.7,0.18,0.16
2019-09-29,,,,,,,,,,2.58,0.0,-0.165
2019-09-30,,,,,,,,,,0.0,0.0,-0.31
2019-10-01,,,0.0,0.12,,0.83,,,,,0.3166666666666666,0.2966666666666666
2019-10-02,,1.22,8.98,3.16,0.18,5.94,0.06,,0.76,1.0,2.9,2.895
2019-10-03,,,3.74,2.61,0.91,,3.62,1.34,3.03,3.19,2.5416666666666665,2.5416666666666665
2019-10-04,,,,0.0,0.0,,0.0,0.02,0.04,0.0,0.012,0.012
2019-10-05,,2.28,0.0,,0.02,,,0.0,0.83,,0.626,-1.4517777777777772
2019-10-06,,0.0,0.0,,0.0,0.04,,0.05,,0.05,0.018,-3.9845000000000006
2019-10-07,0.51,0.0,0.11,,0.41,,0.08,0.06,,0.0,0.1949999999999999,-0.1816666666666668
2019-10-08,,,,0.36,0.59,,0.38,0.33,0.02,0.06,0.3359999999999999,0.3359999999999999
2019-10-09,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
2019-10-10,,,,,,,,,,,0.0,-0.13
2019-10-11,,,,,,,,,,,0.0,0.0
2019-10-12,,,0.0,,,,,,,,0.0,0.0
2019-10-13,,,,,,,,,,,0.0,0.0
2019-10-14,,,,,,,,,,,0.0,0.0
2019-10-15,,0.65,1.14,,,,,,0.0,,0.5966666666666667,0.5966666666666667
2019-10-16,,,,,,,,,,,0.0,0.0
2019-10-17,,,,,,,,,,,0.0,-0.57
2019-10-18,,0.05,0.67,,,0.33,,,,0.17,0.35,-0.7100000000000001
2019-10-19,,,0.02,,,,,,0.83,0.99,0.425,0.3550000000000001
2019-10-20,,,,,,,,,,0.0,0.0,0.0
2019-10-21,,,,,,,,,,,0.0,0.0
2019-10-22,,,,,,,,,,,0.0,0.0
2019-10-23,,,0.0,,,,,,,,0.0,0.0
2019-10-24,,0.01,0.15,,,,,,0.63,0.06,0.2633333333333333,0.1333333333333333
2019-10-25,,0.24,0.28,,,,,,0.51,0.0,0.3433333333333333,0.3433333333333333
2019-10-26,,,,,,,,,,,0.0,-0.14875
2019-10-27,,,,,,,,,0.75,,0.75,0.3525000000000001
2019-10-28,,,,,,,,,,,0.0,-0.088
2019-10-29,,,,,0.07,,0.03,0.19,,,0.0966666666666666,-0.0883333333333334
2019-10-30,,,,,0.0,,0.0,0.0,,,0.0,-0.01
2019-10-31,,,,,,,,,,,0.0,-0.235
2019-11-01,,,,,,,,,,,0.0,0.0
2019-11-02,,,,,,,,,,,0.0,0.0
2019-11-03,,0.55,,,,,,,,,0.55,0.55
2019-11-04,,,0.0,,,,,,,0.09,0.0,0.0
2019-11-05,,,,,,,,,,0.0,0.0,0.0
2019-11-06,,,,,,,,,0.0,,0.0,-0.08
2019-11-07,,,,,,,,,0.04,,0.04,-0.07799999999999999
2019-11-08,,,,,,,,,0.15,,0.15,-0.4522222222222222
2019-11-09,,,,,,,,,0.63,,0.63,-0.4683333333333334
2019-11-10,,,,,,,0.41,,0.0,,0.205,0.205
2019-11-11,,,0.24,0.17,0.51,,0.01,0.07,0.75,0.07,0.2916666666666667,0.2916666666666667
2019-11-12,,,,0.0,0.0,,0.0,0.0,0.04,0.0,0.008,-0.1053333333333333
2019-11-13,,,,,,,0.04,,,,0.04,-0.060000000000000005
2019-11-14,,,,0.06,0.3,,0.07,0.33,0.0,,0.152,0.021999999999999992
2019-11-15,0.91,,,0.0,0.44,,0.0,0.06,0.02,,0.2383333333333333,0.2383333333333333
2019-11-16,,,,,0.3,,0.02,0.19,0.24,,0.1875,0.04250000000000001
2019-11-17,,,,0.0,0.0,,3.11,0.0,0.0,,0.622,0.532
2019-11-18,,0.35,0.35,0.29,1.41,,0.66,1.81,0.43,0.35,0.7571428571428571,0.5821428571428571
2019-11-19,,,,0.02,0.0,,0.0,0.0,0.0,0.0,0.004,0.004
2019-11-20,,,,0.0,,,,,0.01,,0.005,-0.035
2019-11-21,,,,,,,,,,,0.0,-0.025
2019-11-22,,,,,,,,,,,0.0,-0.0066666666666666
2019-11-23,,,,,,,,,,,0.0,-0.065
2019-11-24,,,0.0,0.0,,,0.0,,,0.03,0.0,-0.198
2019-11-25,,1.22,0.31,0.02,0.15,,0.02,0.03,0.63,0.01,0.3399999999999999,0.08999999999999991
2019-11-26,,,0.08,0.0,0.0,0.31,0.0,0.0,0.01,0.0,0.0571428571428571,0.0571428571428571
2019-11-27,,,,0.01,,,,,0.43,,0.22,0.22
2019-11-28,,1.77,0.67,0.0,,,,,0.16,,0.65,0.65
2019-11-29,,0.0,,,,,,,0.83,,0.415,0.415
2019-11-30,,,0.03,,,,,,0.17,,0.1,0.1
2019-12-01,0.16,,0.59,0.08,0.0,0.74,0.26,,0.51,0.06,0.3342857142857142,0.3342857142857142
2019-12-02,,,0.2,0.73,0.13,,0.48,0.09,0.28,1.35,0.3183333333333333,0.3183333333333333
2019-12-03,,,0.0,0.05,0.0,,0.0,0.0,0.0,0.0,0.0083333333333333,-0.1891666666666667
2019-12-04,,,,0.0,0.02,,0.0,,0.0,,0.005,-0.58
2019-12-05,,,,,0.0,,,,0.08,,0.04,-0.16
2019-12-06,,,,0.01,,,,,0.17,,0.09,-0.4414285714285715
2019-12-07,,,,0.0,,,,0.01,0.0,,0.0033333333333333,-0.1416666666666667
2019-12-08,,,,,0.0,,,0.02,0.0,,0.0066666666666666,-0.0383333333333334
2019-12-09,,,,,0.0,,,0.0,,,0.0,-0.1
2019-12-10,,,,,0.07,,,0.1,,,0.085,0.07
2019-12-11,,,,,0.01,,,0.0,,,0.005,-0.3516666666666667
2019-12-12,,,,,0.0,,0.01,,0.02,,0.01,-0.44
2019-12-13,,,,,,,0.0,,,,0.0,-0.0433333333333333
2019-12-14,,0.0,,0.01,0.04,,0.01,0.05,0.09,,0.0333333333333333,-0.2666666666666667
2019-12-15,,,0.02,0.0,0.0,,0.0,0.0,,,0.004,-0.011
2019-12-16,,,,,,,,,,,0.0,-0.0775
2019-12-17,0.28,,,0.01,0.38,0.28,0.06,0.13,,,0.19,0.1775
2019-12-18,,0.2,,0.05,0.0,,0.01,0.06,0.03,,0.0583333333333333,0.0583333333333333
2019-12-19,,,,0.0,0.0,,0.0,0.0,0.16,,0.032,-0.038000000000000006
2019-12-20,,,,,,,0.01,,0.12,,0.065,-0.37
2019-12-21,,,,,,,0.0,,,,0.0,0.0
2019-12-22,,,,,0.02,0.04,,,,,0.03,0.03
2019-12-23,,,,0.02,0.13,,0.0,0.09,0.43,,0.1339999999999999,-0.049333333333333396
2019-12-24,,,,0.0,0.0,,0.0,0.0,0.08,,0.016,-0.064
2019-12-25,,,,,,,,,,,0.0,0.0
2019-12-26,0.01,,,,0.0,0.39,0.03,,,,0.1075,0.0875
2019-12-27,,,,0.06,0.01,,0.12,,0.35,0.07,0.135,-0.01999999999999999
2019-12-28,,,,0.0,0.0,,0.0,,0.02,0.0,0.005,-0.26
2019-12-29,,,,,,,0.15,,,,0.15,-0.065
2019-12-30,0.02,0.0,0.2,0.55,0.06,,0.04,0.01,0.03,0.5,0.11375,0.09375
2019-12-31,,,,0.04,0.01,,0.02,0.01,0.39,0.0,0.094,0.094
2020-01-01,,,,,,,,,,,0.0,0.0
2020-01-02,,,,,0.0,,,,,,0.0,0.0
2020-01-03,,,,,0.0,,,,,,0.0,0.0
2020-01-04,,,,,,,,,,,0.0,0.0
2020-01-05,,,,,,,,,0.16,,0.16,0.16
2020-01-06,,,,0.04,,,0.04,,0.12,0.04,0.0666666666666666,0.006666666666666599
2020-01-07,1.57,1.65,1.81,0.92,0.7,0.48,2.54,0.72,1.02,0.89,1.2677777777777777,1.2677777777777777
2020-01-08,,0.63,0.83,0.71,1.65,,2.1,2.33,0.55,0.53,1.2571428571428571,1.2571428571428571
2020-01-09,,,,0.0,0.0,,0.01,0.04,0.05,0.0,0.02,-0.09999999999999999
2020-01-10,,,,,,,0.0,0.0,,,0.0,0.0
2020-01-11,,,,,,,,,,,0.0,0.0
2020-01-12,,,,,,,,,0.39,,0.39,0.15200000000000002
2020-01-13,,,,,,,,,0.16,,0.16,0.0566666666666667
2020-01-14,,,,,,0.16,0.02,,0.91,,0.3633333333333333,0.28333333333333327
2020-01-15,,,,,,,0.0,,0.02,,0.01,0.01
2020-01-16,,,,,,,,,,,0.0,-0.0466666666666666
2020-01-17,,,,,,,,,,,0.0,0.0
2020-01-18,,0.16,0.0,,,,,,0.0,0.1,0.0533333333333333,0.0533333333333333
2020-01-19,,,,,,,,,0.0,0.0,0.0,0.0
2020-01-20,,,,0.0,0.02,,,0.05,,,0.0233333333333333,-0.0166666666666667
2020-01-21,,,,0.0,0.0,,,0.0,0.04,,0.01,0.01
2020-01-22,,,,,,0.76,,,,,0.76,0.75
2020-01-23,,,0.2,0.5,,,0.05,,0.0,0.57,0.1875,0.1875
2020-01-24,,,0.2,0.0,,,0.0,,,0.0,0.0666666666666666,0.0666666666666666
2020-01-25,,,0.01,,,,,,,,0.01,-0.62
2020-01-26,,0.28,0.04,,,,,,0.06,,0.1266666666666666,0.12166666666666659
2020-01-27,,0.0,2.13,0.32,,2.72,0.11,,,0.48,1.0559999999999998,1.0559999999999998
2020-01-28,,0.37,0.51,0.34,0.0,,0.28,,0.43,2.42,0.3216666666666667,0.3050000000000001
2020-01-29,,0.04,0.03,0.0,0.0,,0.0,,0.13,0.0,0.0333333333333333,0.0333333333333333
2020-01-30,,0.59,0.0,,,,,,0.0,,0.1966666666666666,0.1966666666666666
2020-01-31,,,0.0,,,,,,0.01,,0.005,-0.3274999999999999
2020-02-01,,,,,,,,,0.02,,0.02,-0.115
2020-02-02,,,,,,,,,,,0.0,-0.005
2020-02-03,,,,0.01,,,,,0.0,,0.005,-0.4872222222222221
2020-02-04,,,,0.0,0.39,,0.04,,,,0.1433333333333333,-0.07666666666666669
2020-02-05,,,,0.01,0.07,,0.03,0.03,0.87,,0.202,0.202
2020-02-06,,,,0.0,0.0,,0.0,0.0,0.3,,0.06,0.06
2020-02-07,,,,,,,,,0.0,,0.0,-0.0925
2020-02-08,,,,,,,,,0.17,,0.17,0.13333333333333341
2020-02-09,,,,,,,,,0.0,,0.0,-0.51
2020-02-10,,,,,,,,,0.01,,0.01,-0.13
2020-02-11,,,,,,,,,,,0.0,-0.3
2020-02-12,0.24,,0.28,0.11,0.0,,0.41,,,0.2,0.208,0.208
2020-02-13,,,,0.09,0.26,,0.15,0.07,0.08,1.08,0.1299999999999999,-0.0200000000000001
2020-02-14,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,-0.06
2020-02-15,,,,0.0,,,0.04,,,,0.02,-0.026
2020-02-16,0.51,0.2,0.08,0.42,0.57,,0.54,0.64,0.24,0.16,0.4,0.30000000000000004
2020-02-17,,,0.0,0.13,0.08,0.09,0.09,0.0,3.43,0.0,0.5457142857142857,0.5457142857142857
2020-02-18,,,,0.11,0.0,,0.01,,1.14,,0.3149999999999999,0.3149999999999999
2020-02-19,,,,0.0,,,0.0,,,,0.0,-0.4311111111111111
2020-02-20,,,,,,,,,,,0.0,-0.12
2020-02-21,,,,,,,0.07,,,,0.07,0.07
2020-02-22,,,0.0,0.05,0.29,,0.05,0.25,0.08,0.19,0.12,0.12
2020-02-23,,,,0.0,0.0,,0.0,0.04,,0.0,0.01,-0.01
2020-02-24,,,,,,,0.01,0.0,,,0.005,0.005
2020-02-25,0.67,1.46,1.85,0.02,0.34,,1.97,0.5,0.75,0.53,0.945,0.945
