DATE,0,1,2,3,4,Average
2022-11-30,,0.0,0.0,,0.0,0.0
2022-12-01,,0.0,0.0,,0.0,0.0
2022-12-02,,0.0,0.0,,0.0,0.0
2022-12-03,,0.0,0.0,,0.0,0.0
2022-12-04,,0.0,0.0,,0.17,0.05666666666666667
2022-12-05,,0.0,0.0,,0.0,0.0
2022-12-06,,0.0,0.0,,0.0,0.0
2022-12-07,,0.0,0.0,,0.0,0.0
2022-12-08,,0.0,0.0,,0.0,0.0
2022-12-09,,0.0,0.0,,0.0,0.0
2022-12-10,,0.0,0.0,,0.0,0.0
2022-12-11,,0.0,0.0,,0.0,0.0
2022-12-12,,0.0,0.0,,0.0,0.0
2022-12-13,,0.0,0.01,,0.0,0.0033333333333333335
2022-12-14,,0.0,0.01,,0.0,0.0033333333333333335
2022-12-15,,0.0,0.28,,0.0,0.09333333333333334
2022-12-16,,0.0,0.28,,0.0,0.09333333333333334
2022-12-17,,0.0,0.0,,0.0,0.0
2022-12-18,,0.0,0.0,,0.0,0.0
2022-12-19,,0.0,0.0,,0.0,0.0
2022-12-20,,0.0,0.0,,0.0,0.0
2022-12-21,,0.0,0.0,,0.0,0.0
2022-12-22,,0.0,0.0,,0.0,0.0
2022-12-23,,0.0,0.0,,0.0,0.0
2022-12-24,,0.0,0.0,,0.0,0.0
2022-12-25,,0.0,0.0,,0.0,0.0
2022-12-26,,0.0,0.0,,0.0,0.0
2022-12-27,,0.0,0.0,,0.0,0.0
2022-12-28,,0.0,0.0,,0.0,0.0
2022-12-29,,0.0,0.0,,0.0,0.0
2022-12-30,,0.0,0.0,,0.0,0.0
2022-12-31,,0.0,0.0,,0.0,0.0
2023-01-01,,0.0,0.0,,0.0,0.0
2023-01-02,,0.0,0.01,,0.0,0.0033333333333333335
2023-01-03,,0.0,0.04,,0.0,0.013333333333333334
2023-01-04,,0.0,0.0,,0.0,0.0
2023-01-05,,0.0,0.0,,0.0,0.0
2023-01-06,,0.0,0.0,,0.0,0.0
2023-01-07,,0.0,0.0,,0.0,0.0
2023-01-08,,0.0,0.11,,0.0,0.03666666666666667
2023-01-09,,0.0,0.31,,0.0,0.10333333333333333
2023-01-10,,0.0,0.17,,0.0,0.05666666666666667
2023-01-11,,0.0,0.33,,0.0,0.11
2023-01-12,,0.02,0.18,,0.11,0.10333333333333333
2023-01-13,,0.0,0.24,,0.7,0.3133333333333333
2023-01-14,,0.0,0.0,,0.26,0.08666666666666667
2023-01-15,,0.0,0.0,,0.01,0.0033333333333333335
2023-01-16,,0.0,0.0,,0.0,0.0
2023-01-17,,0.0,0.0,,0.0,0.0
2023-01-18,,0.0,0.0,,0.0,0.0
2023-01-19,,0.0,0.0,,0.0,0.0
2023-01-20,,0.0,0.0,,0.0,0.0
2023-01-21,,0.0,0.0,,0.04,0.013333333333333334
2023-01-22,,0.02,0.0,,0.0,0.006666666666666667
2023-01-23,,0.0,0.0,,0.0,0.0
2023-01-24,,0.0,0.0,,0.0,0.0
2023-01-25,,0.0,0.0,,0.0,0.0
2023-01-26,,0.0,0.0,,0.0,0.0
2023-01-27,,0.0,0.0,,0.0,0.0
2023-01-28,,0.0,0.0,,0.0,0.0
2023-01-29,,0.0,0.0,,0.0,0.0
2023-01-30,,0.0,0.0,,0.0,0.0
2023-01-31,,0.0,0.0,,0.0,0.0
2023-02-01,,0.0,0.0,,0.0,0.0
2023-02-02,,0.0,0.0,,0.0,0.0
2023-02-03,,0.0,0.06,,0.0,0.02
2023-02-04,,0.0,0.24,,0.06,0.09999999999999999
2023-02-05,,0.0,1.25,,0.0,0.4166666666666667
2023-02-06,,0.0,0.0,,0.0,0.0
2023-02-07,,0.0,0.0,,0.0,0.0
2023-02-08,,0.0,0.05,,0.33,0.12666666666666668
2023-02-09,,0.01,0.0,,0.21,0.07333333333333333
2023-02-10,,0.0,0.02,,0.08,0.03333333333333333
2023-02-11,,0.0,0.0,,0.22,0.07333333333333333
2023-02-12,,0.23,0.0,,0.23,0.15333333333333335
2023-02-13,,0.0,0.12,,0.16,0.09333333333333334
2023-02-14,,0.0,0.0,,0.0,0.0
2023-02-15,,0.0,0.0,,0.0,0.0
2023-02-16,,0.0,0.0,,0.03,0.01
2023-02-17,,0.0,0.0,,0.0,0.0
2023-02-18,,0.01,0.0,,0.04,0.016666666666666666
2023-02-19,,0.0,0.0,,0.0,0.0
2023-02-20,,0.0,0.0,,0.0,0.0
2023-02-21,,0.0,0.0,,0.0,0.0
2023-02-22,,0.0,0.0,,0.04,0.013333333333333334
2023-02-23,,0.0,0.0,,0.25,0.08333333333333333
2023-02-24,,0.0,0.0,,0.0,0.0
2023-02-25,,0.0,0.0,,0.0,0.0
2023-02-26,,0.0,0.0,,0.0,0.0
2023-02-27,,0.0,0.0,,0.0,0.0
2023-02-28,,0.0,0.0,,0.0,0.0
2023-03-01,,0.0,0.0,,0.0,0.0
2023-03-02,,0.0,0.0,,0.0,0.0
2023-03-03,,0.0,0.0,,0.0,0.0
2023-03-04,,0.0,0.0,,0.0,0.0
2023-03-05,,0.0,0.0,,0.0,0.0
2023-03-06,,0.0,0.0,,0.0,0.0
2023-03-07,,0.0,0.0,,0.0,0.0
2023-03-08,,0.0,0.0,,0.0,0.0
2023-03-09,,0.0,0.0,,0.0,0.0
2023-03-10,,0.0,0.0,,0.02,0.006666666666666667
2023-03-11,,0.01,0.0,,0.02,0.01
2023-03-12,,0.0,0.0,,0.0,0.0
2023-03-13,,0.0,0.0,,0.0,0.0
2023-03-14,,0.0,0.0,,0.0,0.0
2023-03-15,,0.0,0.0,,0.0,0.0
2023-03-16,,0.0,0.0,,2.12,0.7066666666666667
2023-03-17,,0.0,0.0,,0.02,0.006666666666666667
2023-03-18,,0.0,0.0,,0.1,0.03333333333333333
2023-03-19,,0.0,0.0,,0.07,0.023333333333333334
2023-03-20,,0.0,0.0,,0.06,0.02
2023-03-21,,0.0,0.0,,0.05,0.016666666666666666
2023-03-22,,0.0,0.0,,0.26,0.08666666666666667
2023-03-23,,0.0,0.0,,0.13,0.043333333333333335
2023-03-24,,0.0,1.63,,0.01,0.5466666666666666
2023-03-25,,0.0,1.78,,0.0,0.5933333333333334
2023-03-26,,0.0,0.69,,0.0,0.22999999999999998
2023-03-27,,0.0,0.36,,0.0,0.12
2023-03-28,,0.0,0.32,,0.0,0.10666666666666667
2023-03-29,,0.0,0.2,,0.01,0.07
2023-03-30,,0.0,1.18,,0.0,0.3933333333333333
2023-03-31,,0.0,0.19,,0.0,0.06333333333333334
2023-04-01,,0.0,0.09,,0.0,0.03
2023-04-02,,0.0,0.37,,1.19,0.52
2023-04-03,,0.0,0.0,,2.62,0.8733333333333334
2023-04-04,,,,,0.0,0.0
2023-04-05,,0.0,0.12,,0.09,0.06999999999999999
2023-04-06,,0.0,0.1,,0.09,0.06333333333333334
2023-04-07,,0.0,0.0,,0.0,0.0
2023-04-08,,0.0,0.01,,0.0,0.0033333333333333335
2023-04-09,,0.0,0.02,,0.0,0.006666666666666667
2023-04-10,,0.0,0.06,,0.0,0.02
2023-04-11,,0.0,0.0,,0.0,0.0
2023-04-12,,0.0,0.0,,0.03,0.01
2023-04-13,,0.0,0.0,,1.21,0.4033333333333333
2023-04-14,,0.0,0.0,,0.0,0.0
2023-04-15,,0.0,0.0,,0.0,0.0
2023-04-16,,0.0,0.0,,0.0,0.0
2023-04-17,,0.0,0.0,,0.35,0.11666666666666665
2023-04-18,,0.0,0.05,,0.04,0.03
2023-04-19,,0.0,0.4,,0.0,0.13333333333333333
2023-04-20,,0.0,0.01,,0.0,0.0033333333333333335
2023-04-21,,0.0,0.12,,0.0,0.04
2023-04-22,,0.0,0.0,,3.33,1.11
2023-04-23,,0.0,0.0,,0.65,0.21666666666666667
2023-04-24,,0.02,1.21,,0.0,0.41
2023-04-25,,0.0,0.0,,0.0,0.0
2023-04-26,,0.0,0.0,,0.0,0.0
2023-04-27,,0.26,0.0,,0.01,0.09000000000000001
2023-04-28,,0.22,0.0,,0.03,0.08333333333333333
2023-04-29,,0.0,0.5,,0.0,0.16666666666666666
2023-04-30,,0.0,0.0,,0.0,0.0
2023-05-01,,0.0,0.0,,0.0,0.0
2023-05-02,,0.0,0.0,,0.01,0.0033333333333333335
2023-05-03,,0.0,0.0,,0.32,0.10666666666666667
2023-05-04,,0.05,0.0,,1.47,0.5066666666666667
2023-05-05,,0.0,0.0,,0.0,0.0
2023-05-06,,0.0,0.0,,0.43,0.14333333333333334
2023-05-07,,0.0,0.97,,0.0,0.3233333333333333
2023-05-08,,0.0,0.06,,0.0,0.02
2023-05-09,,0.0,0.0,,0.07,0.023333333333333334
2023-05-10,,0.0,0.0,,0.13,0.043333333333333335
2023-05-11,,0.0,0.33,,0.0,0.11
2023-05-12,,0.02,0.27,,0.0,0.09666666666666668
2023-05-13,,0.0,0.03,,0.0,0.01
2023-05-14,,0.0,0.02,,0.0,0.006666666666666667
2023-05-15,,0.0,0.0,,0.0,0.0
2023-05-16,,0.0,0.0,,2.3,0.7666666666666666
2023-05-17,,0.0,0.02,,0.01,0.01
2023-05-18,,0.04,1.54,,0.0,0.5266666666666667
2023-05-19,,0.05,0.0,,0.04,0.03
2023-05-20,,0.0,0.17,,0.13,0.10000000000000002
2023-05-21,,0.0,0.0,,0.21,0.06999999999999999
2023-05-22,,0.0,1.23,,0.0,0.41
2023-05-23,,0.0,1.78,,0.15,0.6433333333333333
2023-05-24,,0.0,2.3,,0.0,0.7666666666666666
2023-05-25,,0.0,0.0,,3.27,1.09
2023-05-26,,0.0,0.0,,1.03,0.3433333333333333
2023-05-27,,0.38,0.0,,0.02,0.13333333333333333
2023-05-28,,0.0,0.0,,0.0,0.0
2023-05-29,,0.0,0.0,,0.0,0.0
2023-05-30,,0.03,0.0,,0.0,0.01
2023-05-31,,0.0,0.0,,0.0,0.0
2023-06-01,,0.0,0.04,,0.0,0.013333333333333334
2023-06-02,,0.0,0.0,,0.0,0.0
2023-06-03,,0.0,0.0,,0.0,0.0
2023-06-04,,0.0,0.65,,0.0,0.21666666666666667
2023-06-05,,0.0,0.87,,0.02,0.2966666666666667
2023-06-06,,0.0,0.26,,0.0,0.08666666666666667
2023-06-07,,0.0,1.68,,0.0,0.5599999999999999
2023-06-08,,0.0,0.84,,0.0,0.27999999999999997
2023-06-09,,0.0,3.26,,0.0,1.0866666666666667
2023-06-10,,0.0,0.47,,0.0,0.15666666666666665
2023-06-11,,0.01,0.0,,0.03,0.013333333333333334
2023-06-12,,0.0,0.0,,0.0,0.0
2023-06-13,,0.0,0.42,,0.2,0.20666666666666667
2023-06-14,,0.0,2.41,,0.0,0.8033333333333333
2023-06-15,,,0.0,,,0.0
2023-06-16,,,,,0.09,0.09
2023-06-17,,,,,0.91,0.91
2023-06-18,,,,,1.56,1.56
2023-06-19,,,,,0.17,0.17
2023-06-20,,,,,0.0,0.0
2023-06-21,,0.0,0.0,,0.01,0.0033333333333333335
2023-06-22,,0.0,0.0,,0.13,0.043333333333333335
2023-06-23,,0.0,1.62,,0.0,0.54
2023-06-24,,0.0,1.17,,0.02,0.39666666666666667
2023-06-25,,0.0,0.13,,0.04,0.05666666666666667
2023-06-26,,0.0,0.04,,0.0,0.013333333333333334
2023-06-27,,0.0,0.02,,0.0,0.006666666666666667
2023-06-28,,0.57,0.07,,0.0,0.2133333333333333
2023-06-29,,0.0,0.0,,1.84,0.6133333333333334
2023-06-30,,0.0,0.0,,0.02,0.006666666666666667
2023-07-01,,0.0,0.04,,0.07,0.036666666666666674
2023-07-02,,0.0,0.59,,0.0,0.19666666666666666
2023-07-03,,0.07,0.18,,0.0,0.08333333333333333
2023-07-04,,0.08,0.32,,0.0,0.13333333333333333
2023-07-05,,0.0,0.0,,0.0,0.0
2023-07-06,,0.0,0.0,,0.0,0.0
2023-07-07,,0.0,0.0,,0.0,0.0
2023-07-08,,0.0,0.0,,0.17,0.05666666666666667
2023-07-09,,0.0,0.0,,0.0,0.0
2023-07-10,,0.0,0.0,,0.0,0.0
2023-07-11,,0.17,0.0,,0.0,0.05666666666666667
2023-07-12,,0.57,0.0,,0.0,0.18999999999999997
2023-07-13,,0.33,0.0,,0.05,0.12666666666666668
2023-07-14,,0.0,0.0,,0.86,0.2866666666666667
2023-07-15,,0.0,0.06,,0.0,0.02
2023-07-16,,0.0,0.26,,0.0,0.08666666666666667
2023-07-17,,0.0,1.33,,0.0,0.44333333333333336
2023-07-18,,0.0,1.06,,0.0,0.35333333333333333
2023-07-19,,0.0,0.05,,0.01,0.02
2023-07-20,,0.0,0.26,,0.72,0.32666666666666666
2023-07-21,,0.24,0.0,,0.78,0.34
2023-07-22,,2.15,0.0,,0.0,0.7166666666666667
2023-07-23,,0.0,0.0,,0.0,0.0
2023-07-24,,0.53,0.0,,0.0,0.17666666666666667
2023-07-25,,0.0,0.0,,0.11,0.03666666666666667
2023-07-26,,1.14,0.0,,1.27,0.8033333333333333
2023-07-27,,0.0,0.0,,0.0,0.0
2023-07-28,,0.0,0.0,,0.93,0.31
2023-07-29,,1.16,2.93,,0.2,1.43
2023-07-30,,4.46,0.22,,0.01,1.5633333333333332
2023-07-31,,2.37,0.3,,0.0,0.89
2023-08-01,,1.26,0.0,,0.0,0.42
2023-08-02,,0.16,0.0,,0.0,0.05333333333333334
2023-08-03,,0.0,0.0,,0.0,0.0
2023-08-04,,0.0,0.03,,0.0,0.01
2023-08-05,,0.0,0.0,,0.0,0.0
2023-08-06,,0.0,0.0,,0.0,0.0
2023-08-07,,0.0,0.04,,0.0,0.013333333333333334
2023-08-08,,0.0,0.0,,0.0,0.0
2023-08-09,,0.0,0.0,,0.0,0.0
2023-08-10,,0.0,0.52,,0.0,0.17333333333333334
2023-08-11,,0.17,0.0,,0.0,0.05666666666666667
2023-08-12,,0.06,0.08,,0.0,0.04666666666666667
2023-08-13,,0.0,0.0,,0.0,0.0
2023-08-14,,0.0,1.09,,0.0,0.36333333333333334
2023-08-15,,0.0,0.18,,0.0,0.06
2023-08-16,,0.65,0.0,,0.0,0.21666666666666667
2023-08-17,,0.0,0.92,,0.0,0.3066666666666667
2023-08-18,,0.0,0.16,,0.0,0.05333333333333334
2023-08-19,,0.0,0.0,,0.0,0.0
2023-08-20,,0.39,0.59,,0.57,0.5166666666666666
2023-08-21,,0.28,0.76,,1.27,0.77
2023-08-22,,0.0,0.09,,0.0,0.03
2023-08-23,,0.06,0.83,,0.0,0.29666666666666663
2023-08-24,,0.3,0.54,,0.0,0.28
2023-08-25,,0.24,0.72,,0.0,0.32
2023-08-26,,0.01,0.14,,0.01,0.053333333333333344
2023-08-27,,0.0,0.05,,0.98,0.3433333333333333
2023-08-28,,0.0,2.61,,0.0,0.87
2023-08-29,,0.0,0.0,,0.0,0.0
2023-08-30,,0.0,0.0,,0.0,0.0
2023-08-31,,0.0,0.0,,0.0,0.0
2023-09-01,,0.0,1.71,,0.0,0.57
2023-09-02,,1.41,1.28,,0.01,0.8999999999999999
2023-09-03,,0.0,0.0,,0.02,0.006666666666666667
2023-09-04,,0.0,0.0,,0.0,0.0
2023-09-05,,0.0,0.0,,0.0,0.0
2023-09-06,,0.0,0.0,,0.01,0.0033333333333333335
2023-09-07,,0.0,6.79,,0.0,2.263333333333333
2023-09-08,,1.06,1.3,,0.0,0.7866666666666667
2023-09-09,,2.24,0.28,,0.0,0.8400000000000002
2023-09-10,,0.0,0.1,,0.0,0.03333333333333333
2023-09-11,,0.0,0.34,,0.0,0.11333333333333334
2023-09-12,,0.0,0.06,,0.81,0.29000000000000004
2023-09-13,,0.0,0.02,,0.04,0.02
2023-09-14,,0.0,2.15,,0.0,0.7166666666666667
2023-09-15,,0.0,1.5,,0.0,0.5
2023-09-16,,0.0,0.85,,0.0,0.2833333333333333
2023-09-17,,0.0,0.0,,0.0,0.0
2023-09-18,,0.0,0.0,,0.0,0.0
2023-09-19,,0.0,0.0,,0.0,0.0
2023-09-20,,0.0,0.0,,0.21,0.06999999999999999
2023-09-21,,,,,0.0,0.0
2023-09-22,,,,,0.04,0.04
2023-09-23,,0.0,,,0.07,0.035
2023-09-24,,0.0,0.0,,0.01,0.0033333333333333335
2023-09-25,,0.0,0.3,,0.0,0.09999999999999999
2023-09-26,,0.0,0.0,,0.0,0.0
2023-09-27,,0.0,0.14,,0.0,0.04666666666666667
2023-09-28,,0.0,0.03,,0.0,0.01
2023-09-29,,0.0,0.0,,0.01,0.0033333333333333335
2023-09-30,,0.0,0.0,,0.19,0.06333333333333334
2023-10-01,,0.0,0.83,,0.0,0.27666666666666667
2023-10-02,,0.0,0.63,,0.37,0.3333333333333333
2023-10-03,,0.08,0.0,,0.34,0.14
2023-10-04,,0.0,0.0,,0.07,0.023333333333333334
2023-10-05,,0.0,0.0,,0.01,0.0033333333333333335
2023-10-06,,0.0,0.0,,0.44,0.14666666666666667
2023-10-07,,0.0,0.19,,0.2,0.13
2023-10-08,,0.0,0.06,,0.0,0.02
2023-10-09,,0.0,0.2,,0.0,0.06666666666666667
2023-10-10,,0.0,0.0,,0.02,0.006666666666666667
2023-10-11,,0.0,0.0,,0.0,0.0
2023-10-12,,0.02,0.0,,0.01,0.01
2023-10-13,,0.0,0.0,,0.0,0.0
2023-10-14,,0.0,0.0,,0.0,0.0
2023-10-15,,0.0,0.0,,0.0,0.0
2023-10-16,,0.0,0.0,,0.0,0.0
2023-10-17,,0.05,0.0,,0.0,0.016666666666666666
2023-10-18,,0.0,0.22,,0.0,0.07333333333333333
2023-10-19,,0.0,0.13,,0.25,0.12666666666666668
2023-10-20,,0.0,0.08,,0.0,0.02666666666666667
2023-10-21,,0.0,0.05,,0.0,0.016666666666666666
2023-10-22,,0.0,0.0,,0.0,0.0
2023-10-23,,0.0,0.0,,0.0,0.0
2023-10-24,,0.0,0.0,,0.0,0.0
2023-10-25,,0.0,0.0,,0.02,0.006666666666666667
2023-10-26,,0.0,0.0,,0.0,0.0
2023-10-27,,0.0,0.0,,0.0,0.0
2023-10-28,,0.0,0.07,,0.0,0.023333333333333334
2023-10-29,,0.0,0.02,,0.0,0.006666666666666667
2023-10-30,,0.0,0.0,,0.0,0.0
2023-10-31,,0.0,0.0,,0.0,0.0
2023-11-01,,0.0,0.0,,0.0,0.0
2023-11-02,,0.0,0.0,,0.0,0.0
2023-11-03,,0.0,0.0,,0.11,0.03666666666666667
2023-11-04,,0.04,0.0,,0.06,0.03333333333333333
2023-11-05,,0.28,0.0,,1.26,0.5133333333333333
2023-11-06,,0.0,0.0,,0.0,0.0
2023-11-07,,0.0,0.0,,0.04,0.013333333333333334
2023-11-08,,0.0,0.0,,0.33,0.11
2023-11-09,,0.0,0.0,,0.07,0.023333333333333334
2023-11-10,,0.0,0.76,,0.0,0.25333333333333335
2023-11-11,,0.0,0.04,,0.25,0.09666666666666666
2023-11-12,,0.0,0.0,,0.0,0.0
2023-11-13,,0.0,0.0,,0.0,0.0
2023-11-14,,0.0,0.0,,0.0,0.0
2023-11-15,,0.0,0.0,,0.3,0.09999999999999999
2023-11-16,,0.0,0.0,,0.0,0.0
2023-11-17,,0.0,0.0,,0.0,0.0
2023-11-18,,0.0,0.0,,0.0,0.0
2023-11-19,,0.0,0.0,,0.0,0.0
2023-11-20,,0.0,0.0,,0.0,0.0
2023-11-21,,0.0,0.0,,0.0,0.0
2023-11-22,,0.0,0.0,,0.0,0.0
2023-11-23,,0.0,0.0,,0.0,0.0
2023-11-24,,0.0,0.0,,0.0,0.0
2023-11-25,,0.0,0.0,,0.09,0.03
2023-11-26,,0.0,0.0,,,0.0
2023-11-27,,0.0,0.0,,0.0,0.0
2023-11-28,,0.0,0.0,,0.0,0.0
2023-11-29,,0.0,0.02,,0.0,0.006666666666666667
2023-11-30,,0.0,0.0,,0.0,0.0
2023-12-01,,0.0,0.0,,0.0,0.0
2023-12-02,,0.0,0.0,,0.0,0.0
2023-12-03,,0.0,0.0,,0.0,0.0
2023-12-04,,0.0,0.0,,0.0,0.0
2023-12-05,,0.0,0.0,,0.0,0.0
2023-12-06,,0.0,0.04,,0.0,0.013333333333333334
2023-12-07,,0.0,0.0,,0.0,0.0
2023-12-08,,0.0,0.0,,0.0,0.0
2023-12-09,,0.0,0.0,,0.06,0.02
2023-12-10,,0.07,0.0,,0.89,0.32
2023-12-11,,0.24,0.0,,0.51,0.25
2023-12-12,,0.0,0.0,,0.0,0.0
2023-12-13,,0.11,0.0,,0.17,0.09333333333333334
2023-12-14,,0.2,0.0,,0.61,0.27
2023-12-15,,0.0,0.04,,0.23,0.09000000000000001
2023-12-16,,0.0,0.02,,0.0,0.006666666666666667
2023-12-17,,0.0,0.0,,0.0,0.0
2023-12-18,,0.0,0.0,,0.02,0.006666666666666667
2023-12-19,,0.0,0.0,,0.0,0.0
2023-12-20,,0.0,0.0,,0.0,0.0
2023-12-21,,0.0,0.0,,0.0,0.0
2023-12-22,,0.0,0.0,,0.0,0.0
2023-12-23,,0.0,0.0,,0.0,0.0
2023-12-24,,0.0,0.0,,0.0,0.0
2023-12-25,,0.0,0.0,,0.0,0.0
2023-12-26,,0.0,0.0,,0.0,0.0
2023-12-27,,0.0,0.0,,0.0,0.0
2023-12-28,,0.0,0.0,,0.0,0.0
2023-12-29,,0.0,0.04,,0.17,0.07
2023-12-30,,0.0,0.17,,0.0,0.05666666666666667
2023-12-31,,0.0,0.0,,0.0,0.0
