???????????,,,,,,,,
,,,,,,,,
??? : 2015-01-01 ~ 2025-01-24 ?? : ??(??) USD [???? : 2025-01-31 13:57:07],,,,,,,,
??,1?,??????,10?,1??,2??,3??,6??,12??
2021-05-26,0.00403,-0.00004,0.01275,0.01848,0.02614,0.03201,0.04527,0.06402
2021-05-25,0.00407,0.00001,0.01286,0.01863,0.02635,0.03227,0.04564,0.06454
2021-05-24,0.00406,0.00000,0.01283,0.01860,0.02630,0.03221,0.04555,0.06442
2021-05-21,0.00406,-0.00003,0.01285,0.01862,0.02634,0.03226,0.04562,0.06452
2021-05-20,0.00409,0.00000,0.01292,0.01872,0.02648,0.03243,0.04586,0.06486
2021-05-18,0.00409,0.00001,0.01294,0.01875,0.02651,0.03247,0.04592,0.06494
2021-05-17,0.00408,0.00001,0.01290,0.01869,0.02644,0.03238,0.04579,0.06476
2021-05-14,0.00407,0.00001,0.01285,0.01863,0.02634,0.03226,0.04563,0.06453
2021-05-13,0.00406,0.00001,0.01285,0.01862,0.02633,0.03224,0.04560,0.06449
2021-05-12,0.00405,0.00002,0.01279,0.01854,0.02622,0.03211,0.04542,0.06423
2021-05-11,0.00403,0.00001,0.01274,0.01847,0.02611,0.03198,0.04523,0.06397
2021-05-10,0.00402,0.00001,0.01273,0.01844,0.02608,0.03194,0.04517,0.06388
2021-05-07,0.00401,0.00000,0.01269,0.01838,0.02600,0.03184,0.04503,0.06369
2021-05-06,0.00401,-0.00002,0.01267,0.01837,0.02597,0.03181,0.04499,0.06363
2021-05-04,0.00403,0.00000,0.01274,0.01846,0.02611,0.03198,0.04522,0.06395
2021-05-03,0.00403,0.00001,0.01274,0.01846,0.02611,0.03197,0.04522,0.06394
2021-04-30,0.00402,0.00000,0.01270,0.01840,0.02603,0.03187,0.04508,0.06375
2021-04-29,0.00402,0.00001,0.01270,0.01840,0.02602,0.03187,0.04507,0.06374
2021-04-28,0.00401,0.00000,0.01268,0.01838,0.02599,0.03183,0.04502,0.06367
2021-04-27,0.00401,0.00000,0.01268,0.01837,0.02598,0.03182,0.04501,0.06365
2021-04-26,0.00401,-0.00004,0.01268,0.01837,0.02598,0.03182,0.04500,0.06364
2021-04-23,0.00405,0.00000,0.01281,0.01856,0.02624,0.03214,0.04545,0.06428
2021-04-22,0.00405,-0.00003,0.01281,0.01857,0.02626,0.03216,0.04548,0.06431
2021-04-21,0.00408,-0.00004,0.01291,0.01870,0.02645,0.03239,0.04581,0.06479
2021-04-20,0.00412,0.00000,0.01304,0.01889,0.02672,0.03272,0.04627,0.06544
2021-04-19,0.00412,-0.00001,0.01304,0.01889,0.02672,0.03272,0.04628,0.06545
2021-04-16,0.00413,-0.00002,0.01307,0.01894,0.02678,0.03280,0.04639,0.06560
2021-04-15,0.00415,0.00000,0.01311,0.01900,0.02687,0.03291,0.04655,0.06583
2021-04-14,0.00415,0.00002,0.01311,0.01900,0.02687,0.03291,0.04654,0.06582
2021-04-13,0.00413,-0.00005,0.01305,0.01891,0.02674,0.03275,0.04631,0.06549
2021-04-12,0.00418,0.00000,0.01323,0.01918,0.02712,0.03322,0.04698,0.06643
2021-04-09,0.00418,-0.00001,0.01322,0.01916,0.02709,0.03318,0.04692,0.06636
2021-04-08,0.00419,0.00000,0.01325,0.01920,0.02715,0.03325,0.04702,0.06650
2021-04-07,0.00419,-0.00003,0.01325,0.01920,0.02716,0.03326,0.04704,0.06652
2021-04-06,0.00422,0.00001,0.01335,0.01935,0.02736,0.03351,0.04740,0.06703
2021-04-05,0.00421,-0.00001,0.01332,0.01930,0.02729,0.03343,0.04727,0.06685
2021-04-02,0.00422,0.00000,0.01333,0.01932,0.02732,0.03346,0.04731,0.06691
2021-04-01,0.00422,0.00000,0.01336,0.01936,0.02738,0.03353,0.04742,0.06706
2021-03-31,0.00422,-0.00006,0.01335,0.01935,0.02737,0.03352,0.04740,0.06704
2021-03-30,0.00428,-0.00014,0.01354,0.01961,0.02774,0.03397,0.04805,0.06795
2021-03-29,0.00442,-0.00019,0.01399,0.02028,0.02868,0.03512,0.04967,0.07024
2021-03-26,0.00461,-0.00032,0.01457,0.02111,0.02985,0.03656,0.05170,0.07312
2021-03-25,0.00493,-0.00012,0.01561,0.02261,0.03198,0.03917,0.05539,0.07834
2021-03-24,0.00505,-0.00006,0.01596,0.02313,0.03271,0.04006,0.05666,0.08013
2021-03-23,0.00511,-0.00005,0.01615,0.02340,0.03310,0.04054,0.05733,0.08108
2021-03-22,0.00516,-0.00004,0.01632,0.02364,0.03344,0.04095,0.05791,0.08190
2021-03-19,0.00520,-0.00001,0.01643,0.02381,0.03367,0.04124,0.05832,0.08248
2021-03-18,0.00521,-0.00007,0.01648,0.02388,0.03377,0.04136,0.05849,0.08271
2021-03-17,0.00528,0.00000,0.01669,0.02418,0.03420,0.04188,0.05923,0.08377
2021-03-16,0.00528,-0.00001,0.01669,0.02419,0.03421,0.04189,0.05925,0.08379
2021-03-15,0.00529,-0.00005,0.01674,0.02425,0.03430,0.04201,0.05941,0.08402
2021-03-12,0.00534,0.00001,0.01689,0.02447,0.03461,0.04239,0.05995,0.08478
2021-03-11,0.00533,0.00002,0.01687,0.02444,0.03457,0.04234,0.05988,0.08468
2021-03-10,0.00531,-0.00001,0.01678,0.02432,0.03439,0.04212,0.05957,0.08424
2021-03-09,0.00532,0.00000,0.01682,0.02438,0.03448,0.04222,0.05971,0.08445
2021-03-08,0.00532,-0.00007,0.01682,0.02438,0.03447,0.04222,0.05971,0.08445
2021-03-05,0.00539,0.00001,0.01704,0.02469,0.03492,0.04277,0.06048,0.08553
2021-03-04,0.00538,0.00000,0.01703,0.02467,0.03489,0.04274,0.06044,0.08547
2021-03-03,0.00538,0.00000,0.01701,0.02465,0.03486,0.04270,0.06038,0.08539
2021-03-02,0.00538,0.00000,0.01700,0.02464,0.03484,0.04268,0.06035,0.08535
2021-02-26,0.00538,0.00005,0.01702,0.02466,0.03487,0.04271,0.06040,0.08542
2021-02-25,0.00533,-0.00001,0.01684,0.02440,0.03451,0.04227,0.05978,0.08454
2021-02-24,0.00534,-0.00005,0.01689,0.02448,0.03462,0.04240,0.05996,0.08480
2021-02-23,0.00539,0.00000,0.01705,0.02471,0.03495,0.04281,0.06054,0.08561
2021-02-22,0.00539,0.00002,0.01705,0.02471,0.03495,0.04280,0.06053,0.08560
2021-02-19,0.00537,0.00000,0.01699,0.02462,0.03482,0.04264,0.06031,0.08529
2021-02-18,0.00537,0.00000,0.01698,0.02461,0.03480,0.04262,0.06028,0.08525
2021-02-17,0.00537,0.00001,0.01698,0.02461,0.03480,0.04263,0.06028,0.08525
2021-02-16,0.00536,-0.00001,0.01696,0.02458,0.03476,0.04257,0.06020,0.08514
2021-02-15,0.00537,0.00000,0.01697,0.02460,0.03479,0.04261,0.06025,0.08521
2021-02-10,0.00537,0.00001,0.01697,0.02460,0.03478,0.04260,0.06025,0.08520
2021-02-09,0.00536,-0.00001,0.01694,0.02455,0.03473,0.04253,0.06015,0.08506
2021-02-08,0.00537,0.00000,0.01698,0.02460,0.03479,0.04261,0.06026,0.08522
2021-02-05,0.00537,0.00001,0.01697,0.02460,0.03479,0.04261,0.06025,0.08521
2021-02-04,0.00536,-0.00001,0.01696,0.02458,0.03476,0.04257,0.06020,0.08514
2021-02-03,0.00537,0.00000,0.01698,0.02461,0.03481,0.04263,0.06028,0.08526
2021-02-02,0.00537,-0.00001,0.01698,0.02461,0.03480,0.04263,0.06028,0.08525
2021-02-01,0.00538,-0.00002,0.01701,0.02465,0.03486,0.04270,0.06038,0.08540
2021-01-29,0.00540,0.00000,0.01707,0.02474,0.03499,0.04285,0.06060,0.08570
2021-01-28,0.00540,0.00002,0.01707,0.02474,0.03499,0.04285,0.06060,0.08570
2021-01-27,0.00538,0.00000,0.01702,0.02467,0.03488,0.04272,0.06042,0.08545
2021-01-26,0.00538,0.00000,0.01703,0.02468,0.03490,0.04274,0.06044,0.08548
2021-01-25,0.00538,-0.00001,0.01702,0.02467,0.03488,0.04272,0.06042,0.08545
2021-01-22,0.00539,0.00001,0.01705,0.02471,0.03495,0.04280,0.06053,0.08561
2021-01-21,0.00538,0.00000,0.01702,0.02466,0.03487,0.04271,0.06040,0.08542
2021-01-20,0.00538,0.00000,0.01701,0.02465,0.03486,0.04270,0.06039,0.08540
2021-01-19,0.00538,0.00000,0.01702,0.02466,0.03487,0.04271,0.06040,0.08542
2021-01-18,0.00538,0.00002,0.01700,0.02464,0.03484,0.04268,0.06035,0.08535
2021-01-15,0.00536,-0.00001,0.01695,0.02457,0.03474,0.04255,0.06017,0.08510
2021-01-14,0.00537,0.00000,0.01697,0.02459,0.03478,0.04260,0.06024,0.08519
2021-01-13,0.00537,-0.00001,0.01697,0.02459,0.03478,0.04259,0.06024,0.08519
2021-01-12,0.00538,-0.00001,0.01702,0.02467,0.03489,0.04273,0.06043,0.08546
2021-01-11,0.00539,0.00001,0.01703,0.02468,0.03491,0.04276,0.06047,0.08551
2021-01-08,0.00538,0.00000,0.01700,0.02464,0.03484,0.04267,0.06035,0.08534
2021-01-07,0.00538,-0.00002,0.01701,0.02465,0.03485,0.04269,0.06037,0.08538
2021-01-06,0.00540,0.00000,0.01707,0.02474,0.03499,0.04285,0.06060,0.08570
2021-01-05,0.00540,0.00001,0.01707,0.02474,0.03499,0.04285,0.06060,0.08571
2021-01-04,0.00539,0.00000,0.01703,0.02469,0.03491,0.04276,0.06047,0.08551
2020-12-31,0.00539,0.00000,0.01703,0.02468,0.03490,0.04274,0.06045,0.08549
2020-12-30,0.00539,0.00001,0.01703,0.02468,0.03491,0.04275,0.06046,0.08551
2020-12-29,0.00538,0.00000,0.01700,0.02464,0.03484,0.04267,0.06035,0.08535
2020-12-28,0.00538,0.00002,0.01700,0.02464,0.03484,0.04267,0.06035,0.08534
2020-12-24,0.00536,0.00000,0.01696,0.02458,0.03476,0.04257,0.06021,0.08515
2020-12-23,0.00536,0.00000,0.01696,0.02458,0.03477,0.04258,0.06022,0.08516
2020-12-22,0.00536,0.00000,0.01697,0.02459,0.03477,0.04258,0.06022,0.08517
2020-12-21,0.00536,0.00000,0.01696,0.02458,0.03477,0.04258,0.06022,0.08516
2020-12-18,0.00536,0.00001,0.01695,0.02457,0.03474,0.04255,0.06018,0.08510
2020-12-17,0.00535,-0.00007,0.01693,0.02453,0.03469,0.04249,0.06009,0.08497
2020-12-16,0.00542,0.00000,0.01713,0.02483,0.03511,0.04300,0.06081,0.08600
2020-12-15,0.00542,0.00000,0.01715,0.02485,0.03515,0.04304,0.06087,0.08609
2020-12-14,0.00542,0.00000,0.01715,0.02485,0.03514,0.04304,0.06087,0.08608
2020-12-11,0.00542,0.00000,0.01715,0.02485,0.03515,0.04305,0.06088,0.08609
2020-12-10,0.00542,0.00000,0.01714,0.02484,0.03513,0.04303,0.06086,0.08606
2020-12-09,0.00542,0.00000,0.01712,0.02482,0.03510,0.04298,0.06079,0.08597
2020-12-08,0.00542,-0.00001,0.01713,0.02483,0.03511,0.04300,0.06081,0.08600
2020-12-07,0.00543,0.00000,0.01716,0.02487,0.03517,0.04307,0.06091,0.08614
2020-12-04,0.00543,0.00002,0.01716,0.02487,0.03517,0.04307,0.06091,0.08614
2020-12-03,0.00541,0.00002,0.01710,0.02477,0.03504,0.04291,0.06069,0.08582
2020-12-02,0.00539,0.00001,0.01704,0.02469,0.03492,0.04277,0.06048,0.08554
2020-12-01,0.00538,0.00000,0.01701,0.02465,0.03487,0.04270,0.06039,0.08540
2020-11-30,0.00538,0.00000,0.01701,0.02465,0.03486,0.04270,0.06038,0.08540
2020-11-27,0.00538,0.00000,0.01700,0.02464,0.03485,0.04268,0.06036,0.08536
2020-11-26,0.00538,0.00000,0.01700,0.02464,0.03484,0.04267,0.06035,0.08535
2020-11-25,0.00538,-0.00001,0.01700,0.02464,0.03485,0.04268,0.06036,0.08536
2020-11-24,0.00539,0.00000,0.01704,0.02469,0.03492,0.04276,0.06048,0.08553
2020-11-23,0.00539,0.00001,0.01704,0.02470,0.03492,0.04277,0.06049,0.08555
2020-11-20,0.00538,-0.00001,0.01703,0.02468,0.03490,0.04274,0.06044,0.08548
2020-11-19,0.00539,0.00005,0.01703,0.02468,0.03490,0.04274,0.06045,0.08549
2020-11-18,0.00534,0.00000,0.01687,0.02445,0.03458,0.04235,0.05990,0.08471
2020-11-17,0.00534,-0.00001,0.01687,0.02445,0.03458,0.04235,0.05990,0.08471
2020-11-16,0.00535,0.00000,0.01692,0.02451,0.03467,0.04246,0.06004,0.08491
2020-11-13,0.00535,-0.00001,0.01691,0.02450,0.03465,0.04243,0.06001,0.08487
2020-11-12,0.00536,-0.00001,0.01696,0.02458,0.03476,0.04258,0.06021,0.08516
2020-11-11,0.00537,0.00000,0.01697,0.02460,0.03479,0.04260,0.06025,0.08521
2020-11-10,0.00537,0.00000,0.01698,0.02461,0.03480,0.04262,0.06027,0.08524
2020-11-09,0.00537,0.00001,0.01698,0.02461,0.03481,0.04263,0.06029,0.08526
2020-11-06,0.00536,0.00000,0.01696,0.02457,0.03475,0.04256,0.06019,0.08512
2020-11-05,0.00536,0.00005,0.01696,0.02458,0.03476,0.04257,0.06020,0.08514
2020-11-04,0.00531,0.00001,0.01679,0.02433,0.03441,0.04214,0.05960,0.08429
2020-11-03,0.00530,0.00001,0.01675,0.02427,0.03432,0.04204,0.05945,0.08407
2020-11-02,0.00529,-0.00001,0.01674,0.02426,0.03431,0.04202,0.05943,0.08404
2020-10-30,0.00530,0.00000,0.01676,0.02428,0.03434,0.04206,0.05948,0.08412
2020-10-29,0.00530,0.00000,0.01676,0.02429,0.03435,0.04208,0.05950,0.08415
2020-10-28,0.00530,0.00001,0.01676,0.02429,0.03435,0.04207,0.05950,0.08415
2020-10-27,0.00529,0.00000,0.01674,0.02425,0.03430,0.04201,0.05941,0.08402
2020-10-26,0.00529,0.00000,0.01674,0.02425,0.03430,0.04201,0.05941,0.08402
2020-10-23,0.00529,-0.00002,0.01674,0.02426,0.03431,0.04202,0.05942,0.08404
2020-10-22,0.00531,0.00000,0.01678,0.02432,0.03439,0.04212,0.05956,0.08423
2020-10-21,0.00531,-0.00002,0.01678,0.02432,0.03440,0.04213,0.05958,0.08426
2020-10-20,0.00533,0.00000,0.01685,0.02442,0.03454,0.04230,0.05982,0.08460
2020-10-19,0.00533,0.00001,0.01686,0.02443,0.03455,0.04231,0.05984,0.08462
2020-10-16,0.00532,0.00000,0.01683,0.02439,0.03450,0.04225,0.05975,0.08450
2020-10-15,0.00532,-0.00003,0.01683,0.02440,0.03450,0.04225,0.05976,0.08451
2020-10-14,0.00535,0.00000,0.01693,0.02453,0.03469,0.04248,0.06008,0.08497
2020-10-13,0.00535,0.00000,0.01693,0.02453,0.03469,0.04248,0.06008,0.08497
2020-10-12,0.00535,0.00000,0.01691,0.02450,0.03465,0.04243,0.06001,0.08486
2020-10-08,0.00535,-0.00001,0.01690,0.02450,0.03464,0.04243,0.06000,0.08486
2020-10-07,0.00536,-0.00001,0.01696,0.02458,0.03476,0.04257,0.06021,0.08514
2020-10-06,0.00537,0.00000,0.01699,0.02462,0.03482,0.04264,0.06031,0.08528
2020-10-05,0.00537,0.00002,0.01700,0.02463,0.03483,0.04266,0.06033,0.08532
2020-09-29,0.00535,0.00000,0.01693,0.02453,0.03469,0.04249,0.06009,0.08498
2020-09-28,0.00535,0.00000,0.01692,0.02452,0.03467,0.04246,0.06005,0.08493
2020-09-25,0.00535,-0.00001,0.01692,0.02452,0.03468,0.04247,0.06006,0.08494
2020-09-24,0.00536,0.00004,0.01694,0.02454,0.03471,0.04251,0.06012,0.08502
2020-09-23,0.00532,-0.00002,0.01683,0.02439,0.03449,0.04224,0.05974,0.08448
2020-09-22,0.00534,-0.00001,0.01690,0.02449,0.03463,0.04241,0.05998,0.08483
2020-09-21,0.00535,0.00000,0.01692,0.02452,0.03467,0.04246,0.06005,0.08492
2020-09-18,0.00535,0.00004,0.01692,0.02451,0.03467,0.04246,0.06005,0.08492
2020-09-17,0.00531,-0.00001,0.01680,0.02434,0.03442,0.04216,0.05962,0.08432
2020-09-16,0.00532,-0.00002,0.01684,0.02440,0.03451,0.04226,0.05977,0.08452
2020-09-15,0.00534,0.00000,0.01688,0.02446,0.03460,0.04237,0.05992,0.08474
2020-09-14,0.00534,0.00001,0.01688,0.02446,0.03460,0.04237,0.05992,0.08475
2020-09-11,0.00533,0.00000,0.01686,0.02444,0.03456,0.04233,0.05986,0.08465
2020-09-10,0.00533,-0.00001,0.01686,0.02444,0.03456,0.04233,0.05986,0.08465
2020-09-09,0.00534,-0.00001,0.01690,0.02449,0.03463,0.04241,0.05998,0.08482
2020-09-08,0.00535,-0.00002,0.01693,0.02453,0.03469,0.04249,0.06009,0.08498
2020-09-07,0.00537,0.00000,0.01698,0.02461,0.03480,0.04263,0.06028,0.08525
2020-09-04,0.00537,0.00000,0.01699,0.02462,0.03482,0.04264,0.06031,0.08528
2020-09-03,0.00537,-0.00001,0.01700,0.02463,0.03483,0.04266,0.06033,0.08532
2020-09-02,0.00538,0.00000,0.01700,0.02464,0.03484,0.04267,0.06034,0.08534
2020-09-01,0.00538,0.00001,0.01700,0.02463,0.03483,0.04266,0.06033,0.08533
2020-08-31,0.00537,0.00000,0.01699,0.02463,0.03483,0.04265,0.06032,0.08531
2020-08-28,0.00537,0.00000,0.01698,0.02461,0.03480,0.04262,0.06027,0.08524
2020-08-27,0.00537,0.00000,0.01698,0.02461,0.03481,0.04263,0.06029,0.08526
2020-08-26,0.00537,-0.00002,0.01698,0.02461,0.03480,0.04262,0.06028,0.08525
2020-08-25,0.00539,-0.00001,0.01704,0.02469,0.03492,0.04277,0.06049,0.08554
2020-08-24,0.00540,0.00000,0.01707,0.02473,0.03498,0.04284,0.06059,0.08568
2020-08-21,0.00540,0.00000,0.01707,0.02474,0.03498,0.04285,0.06059,0.08569
2020-08-20,0.00540,0.00003,0.01707,0.02474,0.03498,0.04284,0.06059,0.08569
2020-08-19,0.00537,-0.00001,0.01699,0.02462,0.03482,0.04265,0.06031,0.08529
2020-08-18,0.00538,-0.00001,0.01702,0.02466,0.03488,0.04272,0.06041,0.08543
2020-08-14,0.00539,-0.00001,0.01703,0.02468,0.03490,0.04275,0.06045,0.08550
2020-08-13,0.00540,0.00000,0.01707,0.02474,0.03499,0.04285,0.06060,0.08570
2020-08-12,0.00540,-0.00001,0.01707,0.02474,0.03499,0.04286,0.06061,0.08571
2020-08-11,0.00541,0.00000,0.01711,0.02480,0.03507,0.04295,0.06074,0.08590
2020-08-10,0.00541,0.00000,0.01710,0.02478,0.03505,0.04293,0.06071,0.08585
2020-08-07,0.00541,-0.00006,0.01710,0.02478,0.03505,0.04292,0.06070,0.08584
2020-08-06,0.00547,-0.00003,0.01729,0.02506,0.03544,0.04340,0.06138,0.08681
2020-08-05,0.00550,0.00000,0.01739,0.02520,0.03564,0.04366,0.06174,0.08731
2020-08-04,0.00550,0.00000,0.01740,0.02521,0.03565,0.04366,0.06175,0.08732
2020-08-03,0.00550,0.00000,0.01740,0.02521,0.03566,0.04367,0.06176,0.08734
2020-07-31,0.00550,0.00000,0.01740,0.02521,0.03565,0.04366,0.06175,0.08733
2020-07-30,0.00550,0.00000,0.01739,0.02519,0.03563,0.04364,0.06171,0.08728
2020-07-29,0.00550,0.00001,0.01738,0.02519,0.03563,0.04363,0.06171,0.08727
2020-07-28,0.00549,0.00000,0.01736,0.02516,0.03558,0.04358,0.06163,0.08716
2020-07-27,0.00549,0.00001,0.01736,0.02516,0.03558,0.04358,0.06163,0.08715
2020-07-24,0.00548,0.00001,0.01733,0.02511,0.03551,0.04349,0.06151,0.08699
2020-07-23,0.00547,-0.00001,0.01731,0.02509,0.03548,0.04345,0.06145,0.08690
2020-07-22,0.00548,0.00000,0.01731,0.02509,0.03548,0.04346,0.06146,0.08691
2020-07-21,0.00548,0.00001,0.01732,0.02510,0.03549,0.04347,0.06147,0.08694
2020-07-20,0.00547,0.00001,0.01728,0.02504,0.03542,0.04338,0.06135,0.08676
2020-07-17,0.00546,0.00000,0.01728,0.02504,0.03542,0.04338,0.06134,0.08675
2020-07-16,0.00546,-0.00001,0.01728,0.02504,0.03542,0.04338,0.06134,0.08675
2020-07-15,0.00547,-0.00001,0.01730,0.02506,0.03545,0.04341,0.06140,0.08683
2020-07-14,0.00548,0.00000,0.01732,0.02510,0.03550,0.04348,0.06148,0.08695
2020-07-13,0.00548,0.00000,0.01732,0.02510,0.03550,0.04347,0.06148,0.08695
2020-07-10,0.00548,-0.00001,0.01732,0.02510,0.03550,0.04348,0.06149,0.08696
2020-07-09,0.00549,0.00000,0.01737,0.02517,0.03559,0.04359,0.06165,0.08718
2020-07-08,0.00549,0.00000,0.01737,0.02517,0.03560,0.04360,0.06165,0.08719
2020-07-07,0.00549,0.00000,0.01737,0.02517,0.03559,0.04359,0.06165,0.08718
2020-07-06,0.00549,0.00000,0.01737,0.02517,0.03559,0.04359,0.06165,0.08718
2020-07-03,0.00549,-0.00001,0.01737,0.02517,0.03560,0.04360,0.06166,0.08720
2020-07-02,0.00550,0.00000,0.01740,0.02522,0.03567,0.04368,0.06178,0.08737
2020-07-01,0.00550,0.00000,0.01739,0.02520,0.03564,0.04365,0.06173,0.08730
2020-06-30,0.00550,0.00000,0.01739,0.02520,0.03564,0.04365,0.06173,0.08730
2020-06-29,0.00550,0.00000,0.01739,0.02520,0.03564,0.04365,0.06173,0.08730
2020-06-26,0.00550,-0.00001,0.01739,0.02520,0.03563,0.04364,0.06172,0.08728
2020-06-25,0.00551,0.00000,0.01741,0.02523,0.03568,0.04370,0.06180,0.08740
2020-06-24,0.00551,-0.00004,0.01741,0.02523,0.03569,0.04371,0.06181,0.08742
2020-06-23,0.00555,-0.00002,0.01756,0.02545,0.03599,0.04408,0.06234,0.08816
2020-06-22,0.00557,0.00000,0.01763,0.02554,0.03612,0.04424,0.06256,0.08848
2020-06-19,0.00557,0.00000,0.01760,0.02551,0.03608,0.04418,0.06249,0.08837
2020-06-18,0.00557,0.00001,0.01760,0.02551,0.03608,0.04419,0.06249,0.08837
2020-06-17,0.00556,0.00000,0.01760,0.02550,0.03606,0.04416,0.06246,0.08833
2020-06-16,0.00556,0.00000,0.01759,0.02550,0.03606,0.04416,0.06245,0.08832
2020-06-15,0.00556,0.00003,0.01758,0.02548,0.03604,0.04414,0.06242,0.08827
2020-06-12,0.00553,0.00002,0.01749,0.02534,0.03584,0.04389,0.06207,0.08778
2020-06-11,0.00551,-0.00002,0.01744,0.02527,0.03574,0.04377,0.06190,0.08754
2020-06-10,0.00553,0.00002,0.01748,0.02533,0.03582,0.04387,0.06204,0.08773
2020-06-09,0.00551,0.00000,0.01742,0.02525,0.03571,0.04373,0.06185,0.08746
2020-06-08,0.00551,0.00000,0.01742,0.02525,0.03571,0.04374,0.06185,0.08747
2020-06-05,0.00551,0.00003,0.01744,0.02527,0.03574,0.04377,0.06190,0.08754
2020-06-04,0.00548,-0.00001,0.01734,0.02513,0.03554,0.04353,0.06156,0.08707
2020-06-03,0.00549,0.00000,0.01735,0.02514,0.03555,0.04354,0.06158,0.08708
2020-06-02,0.00549,0.00001,0.01735,0.02515,0.03556,0.04356,0.06160,0.08711
2020-06-01,0.00548,0.00002,0.01733,0.02511,0.03551,0.04349,0.06150,0.08698
2020-05-29,0.00546,0.00000,0.01726,0.02501,0.03538,0.04333,0.06127,0.08665
2020-05-28,0.00546,0.00001,0.01727,0.02502,0.03539,0.04334,0.06129,0.08668
2020-05-27,0.00545,-0.00001,0.01724,0.02499,0.03534,0.04328,0.06121,0.08656
2020-05-26,0.00546,0.00002,0.01727,0.02502,0.03539,0.04334,0.06130,0.08669
2020-05-25,0.00544,0.00000,0.01721,0.02493,0.03526,0.04319,0.06107,0.08637
2020-05-22,0.00544,0.00002,0.01721,0.02493,0.03526,0.04319,0.06107,0.08637
2020-05-21,0.00542,0.00000,0.01715,0.02485,0.03514,0.04304,0.06087,0.08608
2020-05-20,0.00542,0.00000,0.01715,0.02485,0.03514,0.04304,0.06087,0.08608
2020-05-19,0.00542,0.00002,0.01714,0.02483,0.03512,0.04301,0.06083,0.08603
2020-05-18,0.00540,-0.00001,0.01707,0.02474,0.03498,0.04285,0.06059,0.08569
2020-05-15,0.00541,-0.00001,0.01712,0.02481,0.03508,0.04296,0.06076,0.08593
2020-05-14,0.00542,-0.00003,0.01714,0.02483,0.03512,0.04301,0.06082,0.08602
2020-05-13,0.00545,0.00000,0.01725,0.02499,0.03534,0.04329,0.06122,0.08657
2020-05-12,0.00545,0.00000,0.01725,0.02499,0.03535,0.04329,0.06122,0.08658
2020-05-11,0.00545,-0.00001,0.01725,0.02499,0.03535,0.04329,0.06122,0.08658
2020-05-08,0.00546,0.00000,0.01727,0.02502,0.03539,0.04334,0.06130,0.08669
2020-05-07,0.00546,0.00000,0.01726,0.02501,0.03537,0.04332,0.06126,0.08663
2020-05-06,0.00546,0.00000,0.01728,0.02504,0.03541,0.04337,0.06134,0.08675
2020-05-04,0.00546,0.00000,0.01728,0.02504,0.03541,0.04337,0.06134,0.08675
2020-04-29,0.00546,-0.00005,0.01725,0.02500,0.03535,0.04330,0.06124,0.08660
2020-04-28,0.00551,0.00001,0.01741,0.02523,0.03569,0.04371,0.06181,0.08741
2020-04-27,0.00550,0.00001,0.01740,0.02521,0.03566,0.04367,0.06176,0.08734
2020-04-24,0.00549,0.00000,0.01735,0.02515,0.03556,0.04356,0.06160,0.08711
2020-04-23,0.00549,0.00000,0.01736,0.02516,0.03558,0.04358,0.06163,0.08716
2020-04-22,0.00549,0.00000,0.01736,0.02516,0.03558,0.04358,0.06163,0.08716
2020-04-21,0.00549,0.00003,0.01737,0.02518,0.03561,0.04361,0.06167,0.08721
2020-04-20,0.00546,0.00000,0.01727,0.02503,0.03540,0.04335,0.06131,0.08670
2020-04-17,0.00546,0.00002,0.01728,0.02503,0.03540,0.04336,0.06132,0.08672
2020-04-16,0.00544,0.00003,0.01721,0.02494,0.03528,0.04321,0.06110,0.08641
2020-04-14,0.00541,0.00000,0.01711,0.02480,0.03507,0.04295,0.06074,0.08590
2020-04-13,0.00541,0.00000,0.01711,0.02479,0.03506,0.04294,0.06073,0.08589
2020-04-10,0.00541,0.00001,0.01710,0.02478,0.03504,0.04291,0.06069,0.08583
2020-04-09,0.00540,-0.00002,0.01708,0.02475,0.03500,0.04287,0.06063,0.08574
2020-04-08,0.00542,0.00001,0.01713,0.02483,0.03511,0.04300,0.06081,0.08600
2020-04-07,0.00541,0.00005,0.01711,0.02480,0.03507,0.04295,0.06074,0.08589
2020-04-06,0.00536,0.00000,0.01696,0.02457,0.03475,0.04257,0.06020,0.08513
2020-04-03,0.00536,0.00001,0.01695,0.02456,0.03473,0.04253,0.06015,0.08507
2020-04-02,0.00535,0.00000,0.01693,0.02453,0.03469,0.04248,0.06008,0.08497
2020-04-01,0.00535,0.00002,0.01692,0.02452,0.03467,0.04247,0.06005,0.08493
2020-03-31,0.00533,0.00001,0.01685,0.02442,0.03453,0.04229,0.05981,0.08458
2020-03-30,0.00532,0.00000,0.01684,0.02440,0.03451,0.04226,0.05977,0.08452
2020-03-27,0.00532,0.00001,0.01684,0.02440,0.03450,0.04226,0.05976,0.08452
2020-03-26,0.00531,0.00000,0.01680,0.02434,0.03443,0.04216,0.05963,0.08433
2020-03-25,0.00531,0.00005,0.01680,0.02434,0.03442,0.04216,0.05962,0.08432
2020-03-24,0.00526,0.00013,0.01664,0.02411,0.03409,0.04176,0.05905,0.08351
2020-03-23,0.00513,0.00015,0.01622,0.02350,0.03323,0.04070,0.05756,0.08140
2020-03-20,0.00498,0.00035,0.01574,0.02281,0.03226,0.03951,0.05588,0.07902
